51.4987,-0.160118,1.32638e+09,0,
51.4984,-0.160407,1.32638e+09,0,
51.4982,-0.160627,1.32638e+09,0,
51.498,-0.160537,1.32638e+09,0,
51.4977,-0.160458,1.32638e+09,0,
51.4973,-0.160682,1.32638e+09,0,
51.4971,-0.160791,1.32638e+09,0,
51.497,-0.160758,1.32638e+09,0,
51.497,-0.160744,1.32638e+09,0,
51.497,-0.161153,1.32638e+09,0,
51.4969,-0.161817,1.32638e+09,0,
51.4968,-0.162546,1.32638e+09,0,
51.4967,-0.162985,1.32638e+09,0,
51.4967,-0.163034,1.32638e+09,0,
51.4965,-0.163218,1.32638e+09,0,
51.4962,-0.163371,1.32638e+09,0,
51.4961,-0.162998,1.32638e+09,0,
51.4958,-0.162786,1.32638e+09,0,
51.4951,-0.162686,1.32638e+09,0,
51.4949,-0.162775,1.32638e+09,0,
51.495,-0.163148,1.32638e+09,0,
51.4954,-0.163562,1.32638e+09,0,
51.4957,-0.163741,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.4959,-0.163746,1.32638e+09,0,
51.496,-0.16374,1.32638e+09,0,
51.4963,-0.163506,1.32638e+09,0,
51.4966,-0.163156,1.32638e+09,0,
51.4967,-0.162941,1.32638e+09,0,
51.4967,-0.162934,1.32638e+09,0,
51.4968,-0.162598,1.32638e+09,0,
51.4969,-0.161865,1.32638e+09,0,
51.497,-0.160946,1.32638e+09,0,
51.4972,-0.159334,1.32638e+09,0,
51.4972,-0.15916,1.32638e+09,0,
51.4972,-0.15916,1.32638e+09,0,
51.4972,-0.15916,1.32638e+09,0,
51.4972,-0.15878,1.32638e+09,0,
51.4973,-0.158167,1.32638e+09,0,
51.4974,-0.157608,1.32638e+09,0,
51.4974,-0.157353,1.32638e+09,0,
51.4974,-0.156779,1.32638e+09,0,
51.4975,-0.156021,1.32638e+09,0,
51.4975,-0.155422,1.32638e+09,0,
51.4976,-0.154671,1.32638e+09,0,
51.4977,-0.154344,1.32638e+09,0,
51.4978,-0.154304,1.32638e+09,0,
51.4978,-0.154215,1.32638e+09,0,
51.4982,-0.153799,1.32638e+09,0,
51.4991,-0.154824,1.32638e+09,0,
51.4994,-0.154723,1.32638e+09,0,
51.4999,-0.154114,1.32638e+09,0,
51.5001,-0.153551,1.32638e+09,0,
51.5,-0.152985,1.32638e+09,0,
51.4997,-0.152298,1.32638e+09,0,
51.4994,-0.151821,1.32638e+09,0,
51.4996,-0.151405,1.32638e+09,0,
51.4999,-0.151025,1.32638e+09,0,
51.5,-0.150843,1.32638e+09,0,
51.5001,-0.150641,1.32638e+09,0,
51.5001,-0.150499,1.32638e+09,0,
51.5001,-0.15045,1.32638e+09,0,
51.5002,-0.150435,1.32638e+09,0,
51.5002,-0.150396,1.32638e+09,0,
51.5003,-0.150304,1.32638e+09,0,
51.5005,-0.150085,1.32638e+09,0,
51.5006,-0.149879,1.32638e+09,0,
51.5008,-0.149993,1.32638e+09,0,
51.5011,-0.150693,1.32638e+09,0,
51.5015,-0.151301,1.32638e+09,0,
51.5017,-0.151554,1.32638e+09,0,
51.5017,-0.151565,1.32638e+09,0,
51.5017,-0.151567,1.32638e+09,0,
51.5018,-0.151566,1.32638e+09,0,
51.5018,-0.151566,1.32638e+09,0,
51.502,-0.151829,1.32638e+09,0,
51.5025,-0.152104,1.32638e+09,0,
51.5026,-0.152218,1.32638e+09,0,
51.5027,-0.152236,1.32638e+09,0,
51.5027,-0.152248,1.32638e+09,0,
51.5029,-0.152353,1.32638e+09,0,
51.5031,-0.152049,1.32638e+09,0,
51.5032,-0.151572,1.32638e+09,0,
51.5034,-0.151105,1.32638e+09,0,
51.5038,-0.151234,1.32638e+09,0,
51.5041,-0.151591,1.32638e+09,0,
51.5043,-0.152129,1.32638e+09,0,
51.5047,-0.152054,1.32638e+09,0,
51.5054,-0.151905,1.32638e+09,0,
51.5059,-0.152032,1.32638e+09,0,
51.5067,-0.152693,1.32638e+09,0,
51.5073,-0.153449,1.32638e+09,0,
51.5079,-0.154163,1.32638e+09,0,
51.5084,-0.154713,1.32638e+09,0,
51.5088,-0.155263,1.32638e+09,0,
51.509,-0.155488,1.32638e+09,0,
51.5091,-0.155617,1.32638e+09,0,
51.5093,-0.155885,1.32638e+09,0,
51.5095,-0.156227,1.32638e+09,0,
51.5097,-0.156537,1.32638e+09,0,
51.51,-0.156845,1.32638e+09,0,
51.5102,-0.157061,1.32638e+09,0,
51.5104,-0.157235,1.32638e+09,0,
51.5108,-0.157544,1.32638e+09,0,
51.5108,-0.157545,1.32638e+09,0,
51.5113,-0.155916,1.32638e+09,0,
51.5116,-0.154886,1.32638e+09,0,
51.5117,-0.154988,1.32638e+09,0,
51.5131,-0.155732,1.32638e+09,0,
51.5136,-0.156077,1.32638e+09,0,
51.5137,-0.156079,1.32638e+09,0,
51.5142,-0.156065,1.32638e+09,0,
51.5146,-0.156326,1.32638e+09,0,
51.5149,-0.156478,1.32638e+09,0,
51.515,-0.156487,1.32638e+09,0,
51.5161,-0.157046,1.32638e+09,0,
51.5171,-0.157556,1.32638e+09,0,
51.5173,-0.157645,1.32638e+09,0,
51.5187,-0.158234,1.32638e+09,0,
51.5189,-0.158331,1.32638e+09,0,
51.5189,-0.158331,1.32638e+09,0,
51.5189,-0.158331,1.32638e+09,0,
51.5207,-0.159135,1.32638e+09,0,
51.521,-0.159272,1.32638e+09,0,
51.5211,-0.159327,1.32638e+09,0,
51.5211,-0.159327,1.32638e+09,0,
51.5211,-0.159327,1.32638e+09,0,
51.5211,-0.159327,1.32638e+09,0,
51.5211,-0.159327,1.32638e+09,0,
51.5214,-0.159445,1.32638e+09,0,
51.5214,-0.159445,1.32638e+09,0,
51.5214,-0.159445,1.32638e+09,0,
51.5214,-0.159445,1.32638e+09,0,
51.5214,-0.159445,1.32638e+09,0,
51.5215,-0.159472,1.32638e+09,0,
51.5218,-0.159615,1.32638e+09,0,
51.5223,-0.157422,1.32638e+09,0,
51.5223,-0.157174,1.32638e+09,0,
51.5225,-0.156268,1.32638e+09,0,
51.5228,-0.154558,1.32638e+09,0,
51.5229,-0.154034,1.32638e+09,0,
51.5232,-0.151979,1.32638e+09,0,
51.5234,-0.15017,1.32638e+09,0,
51.5239,-0.145961,1.32638e+09,0,
51.5239,-0.145795,1.32638e+09,0,
51.524,-0.145661,1.32638e+09,0,
51.5241,-0.144783,1.32638e+09,0,
51.5242,-0.144395,1.32638e+09,0,
51.5241,-0.142063,1.32638e+09,0,
51.5247,-0.139522,1.32638e+09,0,
51.5249,-0.138625,1.32638e+09,0,
51.5251,-0.137701,1.32638e+09,0,
51.5256,-0.136034,1.32638e+09,0,
51.5258,-0.134943,1.32638e+09,0,
51.5262,-0.133943,1.32638e+09,0,
51.5263,-0.133812,1.32638e+09,0,
51.5267,-0.132677,1.32638e+09,0,
51.5272,-0.131309,1.32638e+09,0,
51.5276,-0.130215,1.32638e+09,0,
51.5277,-0.129865,1.32638e+09,0,
51.528,-0.128878,1.32638e+09,0,
51.5281,-0.128619,1.32638e+09,0,
51.5282,-0.12827,1.32638e+09,0,
51.5284,-0.127583,1.32638e+09,0,
51.5285,-0.127345,1.32638e+09,0,
51.5288,-0.12696,1.32638e+09,0,
51.5289,-0.126609,1.32638e+09,0,
51.5289,-0.126609,1.32638e+09,0,
51.5299,-0.12443,1.32638e+09,0,
51.5303,-0.123615,1.32638e+09,0,
51.5305,-0.123061,1.32638e+09,0,
51.5306,-0.12274,1.32638e+09,0,
51.5307,-0.122472,1.32638e+09,0,
51.5307,-0.122472,1.32638e+09,0,
51.5309,-0.120487,1.32638e+09,0,
51.5309,-0.119678,1.32638e+09,0,
51.5309,-0.119438,1.32638e+09,0,
51.5308,-0.1192,1.32638e+09,0,
51.5302,-0.116815,1.32638e+09,0,
51.5301,-0.116354,1.32638e+09,0,
51.5301,-0.116273,1.32638e+09,0,
51.5301,-0.116273,1.32638e+09,0,
51.53,-0.116073,1.32638e+09,0,
51.53,-0.115982,1.32638e+09,0,
51.5298,-0.115561,1.32638e+09,0,
